mara1;mara2;half1;half2;ten1;ten2
04:22:13;04:31:51;02:15:27;02:23:30;01:17:43;01:28:06
04:22:13;04:31:51;02:15:28;02:22:52;01:17:42;01:28:06
04:22:14;04:25:31;02:15:29;02:19:54;01:17:43;01:28:07
04:22:17;04:27:38;02:15:29;02:22:03;01:17:44;01:28:08
04:22:17;04:27:38;02:15:29;02:24:02;01:17:44;01:28:08
04:22:21;04:25:11;02:15:30;02:16:20;01:17:44;01:28:08
04:22:22;04:33:47;02:15:30;02:17:07;01:17:45;01:28:09
04:22:22;04:33:47;02:15:31;02:20:31;01:17:46;01:28:10
04:22:23;04:34:24;02:15:31;02:23:18;01:17:46;01:28:10
04:22:23;04:34:24;02:15:32;02:17:01;01:17:46;01:28:10
04:22:23;04:35:09;02:15:32;02:17:02;01:17:47;01:28:11
04:22:23;04:35:09;02:15:32;02:17:24;01:17:48;01:28:12
04:22:27;04:29:54;02:15:32;02:19:59;01:17:48;01:28:12
04:22:28;04:27:24;02:15:32;02:23:11;01:17:47;01:28:12
04:22:28;04:28:53;02:15:33;02:18:26;01:17:48;01:28:13
04:22:29;04:29:57;02:15:33;02:18:34;01:17:48;01:28:13
04:22:30;04:31:28;02:15:33;02:18:37;01:17:48;01:28:13
04:22:33;04:28:52;02:15:33;02:20:06;01:17:49;01:28:14
04:22:33;04:30:10;02:15:33;02:20:06;01:17:49;01:28:14
04:22:33;04:30:10;02:15:33;02:20:23;01:17:49;01:28:14
04:22:37;04:27:12;02:15:33;02:21:39;01:17:49;01:28:14
04:22:37;04:27:12;02:15:33;02:23:10;01:17:49;01:28:14
04:22:38;04:27:16;02:15:33;02:23:12;01:17:49;01:28:14
04:22:38;04:30:22;02:15:35;02:18:41;01:17:50;01:28:15
04:22:38;04:30:22;02:15:36;02:18:06;01:17:50;01:28:15
04:22:38;04:35:07;02:15:36;02:18:33;01:17:49;01:28:15
04:22:39;04:31:59;02:15:36;02:23:04;01:17:50;01:28:16
04:22:39;04:31:59;02:15:36;02:23:24;01:17:50;01:28:16
04:22:39;04:34:37;02:15:37;02:16:57;01:17:51;01:28:17
04:22:40;04:33:42;02:15:37;02:18:17;01:17:52;01:28:18
04:22:42;04:31:35;02:15:37;02:18:18;01:17:52;01:28:18
04:22:42;04:35:57;02:15:37;02:22:38;01:17:52;01:28:18
04:22:42;04:35:57;02:15:37;02:23:48;01:17:51;01:28:18
04:22:45;04:31:15;02:15:38;02:16:59;01:17:51;01:28:18
04:22:45;04:34:17;02:15:39;02:20:01;01:17:52;01:28:19
04:22:46;04:35:53;02:15:40;02:17:22;01:17:52;01:28:19
04:22:48;04:34:41;02:15:40;02:17:36;01:17:53;01:28:20
04:22:48;04:34:41;02:15:41;02:17:39;01:17:55;01:28:22
04:22:50;04:29:53;02:15:41;02:20:10;01:17:56;01:28:23
04:22:52;04:27:46;02:15:42;02:15:50;01:17:56;01:28:23
04:22:52;04:27:46;02:15:42;02:16:49;01:17:56;01:28:23
04:22:52;04:30:17;02:15:42;02:18:29;01:17:58;01:28:26
04:22:53;04:35:55;02:15:42;02:18:54;01:17:58;01:28:26
04:22:54;04:31:01;02:15:42;02:19:42;01:18:01;01:28:29
04:22:54;04:32:54;02:15:42;02:20:59;01:18:01;01:28:29
04:22:55;04:26:48;02:15:42;02:21:14;01:18:01;01:28:29
04:22:55;04:26:48;02:15:42;02:21:53;01:18:04;01:28:32
04:22:59;04:31:20;02:15:43;02:18:49;01:18:05;01:28:33
04:22:59;04:33:21;02:15:43;02:21:01;01:18:05;01:28:33
04:23:00;04:29:07;02:15:44;02:18:01;01:18:08;01:28:36
04:23:01;04:36:28;02:15:44;02:26:49;01:18:08;01:28:37
04:23:02;04:32:14;02:15:45;02:22:32;01:18:09;01:28:38
04:23:02;04:32:14;02:15:46;02:17:07;01:18:09;01:28:38
04:23:02;04:35:05;02:15:46;02:20:14;01:18:09;01:28:38
04:23:03;04:35:04;02:15:46;02:20:49;01:18:09;01:28:38
04:23:07;04:23:47;02:15:46;02:21:03;01:18:10;01:28:39
04:23:07;04:31:21;02:15:47;02:17:16;01:18:10;01:28:39
04:23:07;04:36:31;02:15:47;02:17:34;01:18:10;01:28:40
04:23:08;04:29:02;02:15:47;02:19:49;01:18:11;01:28:41
04:23:08;04:29:02;02:15:47;02:21:22;01:18:11;01:28:41
04:23:10;04:23:50;02:15:48;02:19:26;01:18:13;01:28:43
04:23:10;04:23:50;02:15:49;02:16:18;01:18:13;01:28:43
04:23:12;04:30:04;02:15:49;02:17:41;01:18:14;01:28:44
04:23:12;04:36:29;02:15:49;02:18:36;01:18:16;01:28:46
04:23:13;04:36:34;02:15:49;02:19:24;01:18:17;01:28:47
04:23:13;04:36:34;02:15:50;02:21:03;01:18:17;01:28:48
04:23:14;04:29:27;02:15:50;02:21:24;01:18:17;01:28:48
04:23:17;04:34:49;02:15:50;02:23:49;01:18:17;01:28:48
04:23:17;04:34:49;02:15:51;02:17:14;01:18:17;01:28:48
04:23:17;04:36:29;02:15:51;02:19:04;01:18:17;01:28:48
04:23:18;04:32:51;02:15:51;02:22:05;01:18:17;01:28:48
04:23:21;04:33:48;02:15:52;02:18:25;01:18:18;01:28:49
04:23:23;04:28:28;02:15:52;02:18:43;01:18:18;01:28:49
04:23:23;04:35:58;02:15:53;02:16:50;01:18:18;01:28:49
04:23:24;04:31:35;02:15:53;02:17:09;01:18:17;01:28:49
04:23:24;04:31:35;02:15:53;02:20:20;01:18:17;01:28:49
04:23:24;04:32:05;02:15:53;02:21:40;01:18:18;01:28:50
04:23:24;04:32:05;02:15:53;02:22:36;01:18:18;01:28:50
04:23:25;04:29:58;02:15:53;02:22:56;01:18:18;01:28:50
04:23:25;04:30:32;02:15:53;02:25:23;01:18:17;01:28:50
04:23:25;04:30:32;02:15:54;02:18:46;01:18:18;01:28:51
04:23:28;04:30:31;02:15:55;02:18:26;01:18:18;01:28:51
04:23:30;04:32:55;02:15:56;02:18:25;01:18:18;01:28:51
04:23:30;04:34:02;02:15:56;02:19:23;01:18:19;01:28:52
04:23:30;04:34:02;02:15:56;02:21:43;01:18:21;01:28:54
04:23:31;04:36:43;02:15:56;02:21:44;01:18:21;01:28:54
04:23:32;04:36:40;02:15:57;02:17:27;01:18:21;01:28:54
04:23:32;04:36:40;02:15:57;02:19:13;01:18:22;01:28:55
04:23:33;04:29:04;02:15:57;02:19:13;01:18:23;01:28:56
04:23:34;04:29:30;02:15:57;02:20:09;01:18:23;01:28:56
04:23:35;04:32:50;02:15:57;02:21:41;01:18:23;01:28:56
04:23:35;04:35:17;02:15:57;02:22:32;01:18:23;01:28:57
04:23:41;04:31:41;02:15:58;02:18:26;01:18:23;01:28:57
04:23:42;04:36:29;02:15:58;02:20:12;01:18:24;01:28:58
04:23:43;04:26:13;02:15:58;02:20:15;01:18:24;01:28:58
04:23:44;04:34:26;02:15:58;02:23:55;01:18:24;01:28:58
04:23:44;04:36:26;02:15:59;02:20:31;01:18:25;01:28:59
04:23:45;04:34:42;02:15:59;02:23:52;01:18:24;01:28:59
04:23:48;04:28:18;02:15:59;02:23:55;01:18:25;01:29:00
04:23:48;04:30:58;02:16:00;02:20:52;01:18:27;01:29:02
04:23:48;04:30:58;02:16:01;02:19:36;01:18:27;01:29:02
04:23:48;04:36:03;02:16:01;02:19:58;01:18:27;01:29:02
04:23:48;04:36:03;02:16:01;02:21:35;01:18:28;01:29:03
04:23:48;04:36:31;02:16:02;02:19:55;01:18:30;01:29:05
04:23:49;04:30:24;02:16:02;02:20:08;01:18:31;01:29:06
04:23:49;04:34:33;02:16:03;02:16:49;01:18:32;01:29:07
04:23:49;04:34:33;02:16:03;02:18:35;01:18:31;01:29:07
04:23:50;04:29:11;02:16:03;02:20:49;01:18:32;01:29:08
04:23:50;04:29:11;02:16:03;02:21:30;01:18:32;01:29:08
04:23:50;04:35:05;02:16:04;02:17:48;01:18:33;01:29:09
04:23:51;04:33:26;02:16:04;02:17:59;01:18:33;01:29:09
04:23:51;04:34:08;02:16:04;02:21:01;01:18:34;01:29:10
04:23:51;04:36:20;02:16:05;02:16:51;01:18:34;01:29:10
04:23:52;04:31:07;02:16:05;02:18:51;01:18:34;01:29:10
04:23:52;04:31:24;02:16:05;02:23:20;01:18:34;01:29:11
04:23:52;04:34:37;02:16:07;02:17:08;01:18:34;01:29:11
04:23:53;04:30:34;02:16:07;02:17:09;01:18:34;01:29:11
04:23:53;04:34:20;02:16:07;02:23:14;01:18:35;01:29:12
04:23:54;04:24:58;02:16:08;02:22:08;01:18:35;01:29:12
04:23:54;04:27:32;02:16:08;02:22:15;01:18:35;01:29:12
04:23:54;04:30:46;02:16:09;02:17:52;01:18:37;01:29:14
04:23:55;04:31:39;02:16:09;02:19:18;01:18:37;01:29:14
04:23:55;04:32:46;02:16:09;02:20:35;01:18:37;01:29:14
04:23:56;04:30:51;02:16:09;02:20:53;01:18:38;01:29:15
04:23:56;04:31:11;02:16:10;02:19:08;01:18:37;01:29:15
04:23:57;04:36:33;02:16:10;02:21:03;01:18:38;01:29:16
04:23:58;04:37:25;02:16:10;02:22:02;01:18:39;01:29:17
04:23:59;04:29:12;02:16:11;02:21:13;01:18:39;01:29:17
04:23:59;04:33:34;02:16:11;02:21:35;01:18:39;01:29:17
04:24:00;04:29:52;02:16:12;02:18:40;01:18:39;01:29:18
04:24:02;04:30:21;02:16:12;02:19:18;01:18:40;01:29:19
04:24:02;04:33:20;02:16:13;02:19:34;01:18:41;01:29:20
04:24:03;04:27:28;02:16:13;02:21:55;01:18:42;01:29:21
04:24:03;04:27:28;02:16:13;02:23:49;01:18:45;01:29:25
04:24:03;04:37:07;02:16:14;02:19:07;01:18:46;01:29:26
04:24:04;04:37:22;02:16:14;02:19:19;01:18:46;01:29:27
04:24:05;04:34:29;02:16:14;02:19:19;01:18:47;01:29:28
04:24:09;04:35:56;02:16:15;02:18:07;01:18:46;01:29:28
04:24:09;04:35:56;02:16:16;02:19:36;01:18:47;01:29:29
04:24:11;04:32:52;02:16:16;02:20:58;01:18:47;01:29:29
04:24:11;04:32:52;02:16:17;02:19:58;01:18:47;01:29:30
04:24:11;04:33:51;02:16:17;02:20:48;01:18:47;01:29:30
04:24:12;04:26:21;02:16:17;02:22:51;01:18:48;01:29:32
04:24:12;04:26:21;02:16:17;02:23:38;01:18:48;01:29:33
04:24:12;04:31:23;02:16:18;02:17:46;01:18:48;01:29:33
04:24:12;04:32:25;02:16:18;02:20:15;01:18:49;01:29:34
04:24:12;04:32:25;02:16:18;02:24:51;01:18:52;01:29:37
04:24:12;04:33:40;02:16:19;02:17:28;01:18:53;01:29:38
04:24:12;04:33:40;02:16:19;02:18:49;01:18:55;01:29:40
04:24:13;04:35:34;02:16:19;02:18:53;01:18:55;01:29:40
04:24:16;04:29:19;02:16:19;02:21:37;01:18:56;01:29:41
04:24:18;04:32:10;02:16:20;02:19:59;01:18:56;01:29:41
04:24:18;04:32:10;02:16:20;02:24:22;01:18:57;01:29:42
04:24:18;04:32:10;02:16:21;02:19:03;01:18:57;01:29:43
04:24:18;04:32:10;02:16:22;02:19:21;01:18:57;01:29:43
04:24:20;04:33:20;02:16:22;02:19:47;01:19:00;01:29:46
04:24:20;04:34:12;02:16:22;02:23:06;01:19:01;01:29:47
04:24:25;04:31:44;02:16:23;02:17:58;01:19:00;01:29:47
04:24:25;04:33:37;02:16:23;02:19:35;01:19:00;01:29:47
04:24:27;04:28:59;02:16:23;02:19:53;01:19:01;01:29:48
04:24:28;04:34:51;02:16:23;02:22:47;01:19:02;01:29:49
04:24:28;04:34:51;02:16:23;02:25:08;01:19:02;01:29:49
04:24:28;04:36:10;02:16:24;02:23:44;01:19:03;01:29:50
04:24:30;04:32:49;02:16:25;02:19:24;01:19:03;01:29:50
04:24:30;04:36:17;02:16:25;02:19:43;01:19:02;01:29:50
04:24:31;04:34:27;02:16:25;02:21:05;01:19:03;01:29:51
04:24:31;04:36:07;02:16:26;02:20:24;01:19:06;01:29:54
04:24:33;04:38:01;02:16:26;02:21:06;01:19:06;01:29:54
04:24:33;04:38:01;02:16:27;02:21:06;01:19:06;01:29:54
04:24:34;04:34:26;02:16:27;02:24:07;01:19:10;01:29:58
04:24:35;04:35:44;02:16:28;02:20:28;01:19:10;01:29:58
04:24:36;04:27:03;02:16:28;02:24:18;01:19:10;01:29:58
04:24:36;04:27:03;02:16:28;02:25:12;01:19:11;01:29:59
04:24:36;04:29:41;02:16:29;02:19:23;01:19:11;01:29:59
04:24:36;04:30:55;02:16:29;02:24:44;01:19:10;01:29:59
04:24:36;04:32:45;02:16:30;02:20:06;01:19:10;01:29:59
04:24:39;04:31:07;02:16:30;02:23:01;01:19:11;01:30:00
04:24:39;04:31:07;02:16:31;02:20:47;01:19:10;01:30:00
04:24:39;04:36:40;02:16:32;02:18:24;01:19:10;01:30:00
04:24:40;04:31:02;02:16:32;02:18:49;01:19:12;01:30:02
04:24:40;04:36:52;02:16:32;02:21:11;01:19:12;01:30:02
04:24:41;04:34:21;02:16:32;02:23:42;01:19:12;01:30:02
04:24:41;04:34:21;02:16:32;02:25:12;01:19:12;01:30:03
04:24:41;04:37:55;02:16:33;02:21:37;01:19:12;01:30:03
04:24:42;04:32:01;02:16:34;02:18:08;01:19:12;01:30:03
04:24:42;04:35:13;02:16:34;02:21:38;01:19:13;01:30:04
04:24:43;04:30:32;02:16:35;02:19:21;01:19:13;01:30:04
04:24:43;04:36:55;02:16:36;02:17:46;01:19:13;01:30:04
04:24:44;04:33:25;02:16:36;02:20:34;01:19:14;01:30:05
04:24:44;04:33:25;02:16:38;02:18:33;01:19:16;01:30:07
04:24:46;04:31:40;02:16:38;02:20:52;01:19:16;01:30:07
04:24:49;04:37:01;02:16:38;02:20:53;01:19:16;01:30:08
04:24:51;04:33:06;02:16:38;02:21:46;01:19:16;01:30:08
04:24:51;04:33:06;02:16:38;02:22:31;01:19:19;01:30:11
04:24:51;04:34:49;02:16:39;02:19:38;01:19:19;01:30:11
04:24:52;04:30:34;02:16:39;02:20:15;01:19:20;01:30:12
04:24:52;04:30:34;02:16:39;02:21:42;01:19:21;01:30:13
04:24:52;04:32:11;02:16:39;02:22:03;01:19:21;01:30:14
04:24:52;04:32:14;02:16:40;02:21:07;01:19:22;01:30:15
04:24:52;04:32:14;02:16:40;02:21:07;01:19:23;01:30:16
04:24:54;04:37:39;02:16:41;02:17:13;01:19:23;01:30:16
04:24:57;04:37:16;02:16:41;02:22:48;01:19:24;01:30:17
04:24:58;04:37:14;02:16:42;02:16:51;01:19:25;01:30:18
04:24:59;04:32:09;02:16:42;02:17:50;01:19:26;01:30:19
04:24:59;04:32:09;02:16:42;02:21:40;01:19:29;01:30:22
04:24:59;04:33:40;02:16:43;02:18:53;01:19:29;01:30:22
04:24:59;04:33:40;02:16:44;02:20:59;01:19:32;01:30:25
04:25:01;04:33:59;02:16:44;02:22:50;01:19:33;01:30:26
04:25:01;04:33:59;02:16:45;02:19:28;01:19:34;01:30:27
04:25:02;04:32:54;02:16:45;02:20:32;01:19:33;01:30:27
04:25:02;04:32:54;02:16:46;02:17:29;01:19:34;01:30:28
04:25:02;04:33:43;02:16:46;02:23:22;01:19:34;01:30:28
04:25:03;04:35:21;02:16:46;02:24:18;01:19:35;01:30:29
04:25:06;04:30:02;02:16:47;02:17:29;01:19:35;01:30:29
04:25:06;04:32:31;02:16:47;02:17:55;01:19:37;01:30:31
04:25:06;04:32:31;02:16:47;02:18:46;01:19:39;01:30:34
04:25:07;04:32:11;02:16:48;02:18:04;01:19:39;01:30:34
04:25:08;04:31:00;02:16:49;02:18:18;01:19:40;01:30:36
04:25:08;04:33:41;02:16:49;02:18:57;01:19:42;01:30:38
04:25:08;04:33:41;02:16:49;02:20:46;01:19:43;01:30:39
04:25:08;04:33:41;02:16:50;02:20:22;01:19:43;01:30:39
04:25:10;04:34:15;02:16:50;02:23:11;01:19:42;01:30:39
04:25:10;04:34:15;02:16:50;02:23:26;01:19:45;01:30:42
04:25:10;04:37:53;02:16:51;02:20:57;01:19:46;01:30:43
04:25:11;04:32:40;02:16:52;02:19:52;01:19:46;01:30:43
04:25:13;04:34:53;02:16:52;02:20:47;01:19:48;01:30:45
04:25:13;04:34:53;02:16:52;02:25:37;01:19:51;01:30:48
04:25:14;04:32:03;02:16:53;02:22:07;01:19:51;01:30:48
04:25:14;04:32:03;02:16:54;02:20:53;01:19:52;01:30:49
04:25:14;04:32:03;02:16:56;02:19:31;01:19:52;01:30:49
04:25:14;04:32:03;02:16:56;02:21:00;01:19:52;01:30:50
04:25:16;04:34:09;02:16:57;02:20:08;01:19:54;01:30:52
04:25:16;04:34:09;02:16:57;02:20:08;01:19:54;01:30:52
04:25:17;04:37:56;02:16:57;02:20:36;01:19:55;01:30:53
04:25:19;04:34:27;02:16:57;02:21:16;01:19:56;01:30:54
04:25:20;04:37:13;02:16:57;02:23:12;01:19:55;01:30:54
04:25:20;04:37:13;02:16:58;02:20:46;01:19:56;01:30:55
04:25:25;04:32:44;02:16:58;02:21:20;01:19:56;01:30:55
04:25:25;04:37:05;02:16:58;02:32:48;01:19:57;01:30:56
04:25:25;04:37:05;02:16:59;02:18:43;01:19:58;01:30:57
04:25:26;04:26:40;02:17:00;02:18:25;01:19:58;01:30:57
04:25:27;04:35:09;02:17:01;02:21:26;01:19:59;01:30:58
04:25:29;04:30:53;02:17:02;02:21:36;01:19:58;01:30:58
04:25:31;04:38:29;02:17:03;02:20:42;01:20:00;01:31:00
04:25:33;04:37:52;02:17:03;02:20:58;01:20:00;01:31:00
04:25:33;04:37:52;02:17:04;02:17:51;01:20:04;01:31:04
04:25:34;04:29:18;02:17:04;02:19:10;01:20:05;01:31:05
04:25:34;04:31:39;02:17:04;02:21:24;01:20:05;01:31:06
04:25:35;04:31:05;02:17:04;02:24:59;01:20:05;01:31:06
04:25:35;04:34:59;02:17:04;02:25:00;01:20:07;01:31:08
04:25:36;04:35:32;02:17:06;02:19:11;01:20:07;01:31:09
04:25:40;04:32:28;02:17:07;02:21:34;01:20:07;01:31:09
04:25:41;04:35:29;02:17:08;02:18:00;01:20:07;01:31:09
04:25:43;04:32:00;02:17:08;02:25:05;01:20:07;01:31:09
04:25:43;04:32:00;02:17:10;02:18:04;01:20:07;01:31:09
04:25:45;04:36:14;02:17:10;02:21:30;01:20:09;01:31:11
04:25:45;04:38:16;02:17:11;02:18:49;01:20:09;01:31:11
04:25:46;04:33:18;02:17:11;02:20:19;01:20:11;01:31:13
04:25:46;04:33:18;02:17:11;02:21:04;01:20:11;01:31:14
04:25:47;04:34:50;02:17:11;02:21:04;01:20:12;01:31:15
04:25:47;04:34:50;02:17:11;02:22:21;01:20:14;01:31:17
04:25:48;04:36:52;02:17:12;02:19:59;01:20:15;01:31:18
04:25:49;04:38:56;02:17:12;02:20:44;01:20:17;01:31:20
04:25:49;04:38:56;02:17:13;02:18:13;01:20:18;01:31:21
04:25:50;04:32:33;02:17:13;02:20:00;01:20:20;01:31:23
04:25:50;04:38:23;02:17:14;02:19:05;01:20:20;01:31:23
04:25:50;04:38:23;02:17:14;02:21:57;01:20:21;01:31:24
04:25:51;04:34:29;02:17:15;02:20:18;01:20:24;01:31:27
04:25:51;04:35:22;02:17:16;02:20:18;01:20:23;01:31:27
04:25:51;04:38:50;02:17:16;02:20:38;01:20:24;01:31:28
04:25:53;04:31:20;02:17:16;02:24:55;01:20:24;01:31:28
04:25:53;04:31:20;02:17:16;02:25:39;01:20:24;01:31:28
04:25:54;04:35:56;02:17:17;02:19:48;01:20:25;01:31:29
04:25:56;04:37:55;02:17:17;02:25:54;01:20:26;01:31:30
04:25:56;04:37:55;02:17:18;02:18:04;01:20:26;01:31:31
04:25:56;04:37:55;02:17:18;02:18:09;01:20:27;01:31:32
04:25:58;04:34:26;02:17:18;02:18:25;01:20:27;01:31:32
04:25:58;04:34:26;02:17:18;02:19:39;01:20:27;01:31:32
04:25:58;04:34:54;02:17:18;02:20:40;01:20:27;01:31:32
04:25:59;04:28:07;02:17:18;02:23:05;01:20:29;01:31:34
04:25:59;04:34:36;02:17:18;02:23:14;01:20:30;01:31:35
04:25:59;04:35:15;02:17:18;02:23:27;01:20:31;01:31:36
04:25:59;04:38:38;02:17:18;02:23:53;01:20:31;01:31:36
04:25:59;04:38:38;02:17:18;02:25:17;01:20:31;01:31:36
04:26:00;04:38:39;02:17:19;02:18:16;01:20:31;01:31:36
04:26:00;04:38:39;02:17:19;02:22:14;01:20:32;01:31:37
04:26:05;04:39:02;02:17:19;02:23:12;01:20:32;01:31:37
04:26:08;04:36:30;02:17:20;02:18:59;01:20:32;01:31:38
04:26:09;04:34:33;02:17:20;02:20:00;01:20:32;01:31:38
04:26:09;04:34:33;02:17:20;02:23:48;01:20:33;01:31:39
04:26:09;04:35:49;02:17:20;02:33:04;01:20:33;01:31:39
04:26:09;04:36:29;02:17:21;02:24:03;01:20:34;01:31:40
04:26:10;04:39:20;02:17:22;02:21:41;01:20:34;01:31:40
04:26:10;04:39:20;02:17:22;02:22:00;01:20:34;01:31:41
04:26:12;04:38:33;02:17:22;02:22:17;01:20:35;01:31:42
04:26:12;04:38:33;02:17:23;02:18:58;01:20:35;01:31:42
04:26:13;04:35:41;02:17:23;02:19:13;01:20:36;01:31:43
04:26:13;04:37:57;02:17:23;02:27:15;01:20:36;01:31:43
04:26:14;04:39:38;02:17:24;02:18:51;01:20:38;01:31:45
04:26:16;04:35:02;02:17:24;02:19:34;01:20:38;01:31:45
04:26:16;04:38:05;02:17:24;02:20:52;01:20:40;01:31:47
04:26:18;04:27:49;02:17:24;02:22:32;01:20:40;01:31:47
04:26:18;04:32:53;02:17:25;02:21:10;01:20:40;01:31:47
04:26:18;04:34:41;02:17:25;02:24:31;01:20:44;01:31:51
04:26:19;04:32:00;02:17:27;02:20:38;01:20:45;01:31:52
04:26:19;04:36:21;02:17:27;02:24:37;01:20:50;01:31:57
04:26:20;04:39:10;02:17:28;02:18:55;01:20:49;01:31:57
04:26:22;04:32:45;02:17:28;02:19:03;01:20:49;01:31:57
04:26:22;04:38:58;02:17:28;02:19:58;01:20:50;01:31:58
04:26:22;04:38:58;02:17:28;02:20:10;01:20:50;01:31:58
04:26:23;04:33:34;02:17:29;02:23:00;01:20:49;01:31:58
04:26:24;04:36:26;02:17:29;02:23:50;01:20:51;01:32:00
04:26:25;04:33:32;02:17:29;02:24:40;01:20:51;01:32:00
04:26:25;04:39:25;02:17:29;02:25:18;01:20:51;01:32:00
04:26:29;04:29:45;02:17:30;02:21:35;01:20:53;01:32:02
04:26:29;04:35:30;02:17:30;02:23:36;01:20:55;01:32:04
04:26:30;04:30:39;02:17:31;02:21:58;01:20:58;01:32:07
04:26:30;04:33:42;02:17:31;02:24:23;01:20:59;01:32:08
04:26:30;04:33:42;02:17:31;02:28:16;01:20:59;01:32:08
04:26:33;04:37:24;02:17:32;02:19:25;01:20:59;01:32:08
04:26:33;04:39:10;02:17:32;02:20:21;01:21:00;01:32:10
04:26:34;04:32:43;02:17:32;02:20:54;01:21:00;01:32:10
04:26:35;04:38:52;02:17:33;02:20:43;01:21:02;01:32:12
04:26:41;04:30:25;02:17:33;02:24:57;01:21:04;01:32:14
04:26:42;04:33:37;02:17:33;02:40:26;01:21:04;01:32:14
04:26:43;04:33:02;02:17:34;02:19:51;01:21:04;01:32:14
04:26:44;04:34:14;02:17:34;02:23:29;01:21:04;01:32:14
04:26:44;04:34:14;02:17:34;02:23:53;01:21:04;01:32:15
04:26:44;04:37:13;02:17:34;02:24:23;01:21:04;01:32:15
04:26:45;04:34:54;02:17:35;02:18:33;01:21:05;01:32:16
04:26:45;04:34:55;02:17:35;02:20:21;01:21:06;01:32:17
04:26:45;04:40:04;02:17:35;02:23:01;01:21:08;01:32:19
04:26:47;04:33:15;02:17:35;02:24:19;01:21:08;01:32:19
04:26:47;04:33:15;02:17:35;02:25:59;01:21:07;01:32:19
04:26:47;04:33:54;02:17:36;02:23:48;01:21:08;01:32:20
04:26:47;04:39:00;02:17:37;02:20:42;01:21:08;01:32:20
04:26:48;04:34:15;02:17:37;02:22:20;01:21:10;01:32:22
04:26:48;04:38:20;02:17:38;02:18:37;01:21:12;01:32:24
04:26:51;04:37:45;02:17:38;02:19:21;01:21:12;01:32:24
04:26:53;04:33:18;02:17:39;02:18:04;01:21:12;01:32:25
04:26:53;04:35:12;02:17:39;02:24:54;01:21:13;01:32:26
04:26:53;04:35:12;02:17:40;02:20:04;01:21:15;01:32:28
04:26:55;04:39:32;02:17:40;02:20:23;01:21:16;01:32:30
04:26:56;04:35:06;02:17:40;02:22:29;01:21:16;01:32:30
04:26:56;04:35:45;02:17:40;02:23:59;01:21:17;01:32:31
04:26:58;04:35:18;02:17:41;02:18:46;01:21:20;01:32:34
04:27:01;04:34:58;02:17:41;02:19:14;01:21:20;01:32:34
04:27:01;04:34:58;02:17:41;02:20:58;01:21:20;01:32:34
04:27:02;04:39:34;02:17:41;02:21:43;01:21:23;01:32:37
04:27:04;04:38:52;02:17:41;02:23:21;01:21:23;01:32:37
04:27:04;04:38:52;02:17:41;02:23:25;01:21:22;01:32:37
04:27:06;04:34:33;02:17:42;02:19:14;01:21:22;01:32:37
04:27:06;04:34:33;02:17:42;02:19:37;01:21:24;01:32:39
04:27:06;04:35:01;02:17:42;02:21:39;01:21:25;01:32:40
04:27:06;04:36:35;02:17:42;02:22:12;01:21:25;01:32:40
04:27:06;04:38:25;02:17:43;02:21:33;01:21:27;01:32:42
04:27:06;04:38:25;02:17:43;02:21:38;01:21:27;01:32:42
04:27:07;04:36:36;02:17:44;02:20:01;01:21:28;01:32:43
04:27:07;04:39:24;02:17:44;02:23:45;01:21:29;01:32:44
04:27:08;04:38:27;02:17:44;02:24:21;01:21:30;01:32:45
04:27:08;04:38:27;02:17:45;02:21:49;01:21:31;01:32:46
04:27:10;04:36:45;02:17:45;02:24:03;01:21:32;01:32:47
04:27:11;04:36:59;02:17:46;02:23:21;01:21:34;01:32:49
04:27:12;04:34:31;02:17:47;02:26:55;01:21:35;01:32:51
04:27:12;04:38:00;02:17:48;02:21:05;01:21:37;01:32:53
04:27:12;04:38:00;02:17:49;02:19:57;01:21:37;01:32:53
04:27:13;04:32:26;02:17:49;02:22:16;01:21:37;01:32:53
04:27:13;04:37:47;02:17:49;02:23:08;01:21:38;01:32:54
04:27:15;04:33:24;02:17:49;02:24:58;01:21:38;01:32:54
04:27:16;04:29:14;02:17:50;02:20:47;01:21:39;01:32:55
04:27:16;04:29:14;02:17:50;02:23:38;01:21:39;01:32:55
04:27:16;04:29:24;02:17:50;02:24:28;01:21:40;01:32:56
04:27:16;04:40:39;02:17:51;02:22:32;01:21:39;01:32:56
04:27:16;04:40:39;02:17:51;02:29:43;01:21:40;01:32:57
04:27:19;04:35:00;02:17:52;02:18:46;01:21:41;01:32:58
04:27:19;04:35:00;02:17:52;02:18:52;01:21:41;01:32:58
04:27:19;04:38:03;02:17:52;02:20:57;01:21:42;01:32:59
04:27:19;04:38:03;02:17:52;02:20:58;01:21:42;01:33:00
04:27:20;04:35:31;02:17:52;02:21:13;01:21:42;01:33:00
04:27:20;04:38:05;02:17:53;02:23:12;01:21:44;01:33:02
04:27:22;04:36:00;02:17:54;02:21:10;01:21:44;01:33:02
04:27:22;04:37:20;02:17:54;02:25:17;01:21:44;01:33:02
04:27:23;04:28:48;02:17:54;02:25:17;01:21:47;01:33:05
04:27:24;04:39:15;02:17:54;02:25:58;01:21:48;01:33:06
04:27:29;04:35:24;02:17:55;02:24:13;01:21:49;01:33:08
04:27:29;04:35:24;02:17:55;02:24:54;01:21:50;01:33:09
04:27:32;04:35:27;02:17:56;02:18:26;01:21:50;01:33:09
04:27:32;04:35:27;02:17:56;02:19:51;01:21:51;01:33:10
