mara-netto;mara-brutto;half-netto;half-brutto;tenkm-netto;tenkm-brutto;fivekm-netto;fivekm-brutto;twofive-netto;twofive-brutto
03:02:12;03:02:44.247000;01:27:59;01:28:19.683000;00:40:56;00:41:15.793000;00:21:45;00:22:06.616000;00:33:47;00:34:22.106000
03:03:57;03:04:29.421000;01:26:40;01:27:00.794000;00:40:57;00:41:16.900000;00:22:19;00:22:40.732000;00:21:16;00:21:51.296000
03:08:43;03:09:15.596000;01:27:56;01:28:16.906000;00:40:57;00:41:17.007000;00:22:19;00:22:40.849000;00:19:30;00:20:05.485000
03:22:13;03:22:45.770000;01:27:01;01:27:22.018000;00:40:58;00:41:18.114000;00:21:42;00:22:03.966000;00:31:46;00:32:21.675000
03:22:39;03:23:11.944000;01:51:42;01:52:03.130000;00:40:58;00:41:18.221000;00:22:01;00:22:23.083000;00:20:31;00:21:06.865000
02:28:39;02:29:12.119000;01:30:30;01:30:51.242000;00:40:58;00:41:18.328000;00:22:16;00:22:38.200000;00:24:36;00:25:12.055000
02:28:54;02:29:27.293000;01:18:26;01:18:47.353000;00:41:00;00:41:20.435000;00:22:17;00:22:39.317000;00:28:08;00:28:44.244000
02:31:30;02:32:03.467000;01:30:37;01:30:58.465000;00:41:01;00:41:21.542000;00:22:30;00:22:52.433000;00:22:34;00:23:10.434000
02:32:00;02:32:33.641000;01:17:08;01:17:29.577000;00:41:01;00:41:21.649000;00:22:34;00:22:56.550000;00:22:44;00:23:20.624000
02:32:00;02:32:33.816000;01:17:08;01:17:29.689000;00:41:03;00:41:23.756000;00:22:37;00:22:59.667000;00:20:48;00:21:24.814000
02:33:11;02:33:44.990000;01:21:19;01:21:40.801000;00:41:09;00:41:29.863000;00:21:46;00:22:08.784000;00:13:28;00:14:05.004000
02:33:16;02:33:50.164000;01:53:02;01:53:23.912000;00:41:12;00:41:32.970000;00:22:25;00:22:47.901000;00:18:43;00:19:20.193000
02:34:09;02:34:43.339000;01:38:39;01:39:01.024000;00:41:14;00:41:35.077000;00:21:42;00:22:05.018000;00:22:26;00:23:03.383000
02:35:36;02:36:10.513000;02:10:30;02:10:52.136000;00:41:15;00:41:36.184000;00:21:42;00:22:05.135000;00:26:49;00:27:26.573000
02:38:16;02:38:50.687000;01:20:00;01:20:22.248000;00:41:17;00:41:38.291000;00:22:15;00:22:38.251000;00:21:07;00:21:44.763000
02:38:21;02:38:55.862000;01:27:54;01:28:16.360000;00:41:21;00:41:42.398000;00:22:17;00:22:40.368000;00:31:43;00:32:20.952000
02:38:33;02:39:08.036000;01:38:51;01:39:13.471000;00:41:22;00:41:43.505000;00:22:31;00:22:54.485000;00:20:16;00:20:54.142000
02:39:05;02:39:40.210000;01:50:45;01:51:07.583000;00:41:24;00:41:45.612000;00:22:36;00:22:59.602000;00:19:49;00:20:27.332000
02:40:10;02:40:45.385000;01:42:03;01:42:25.695000;00:41:25;00:41:46.719000;00:21:59;00:22:22.719000;00:13:45;00:14:23.522000
02:40:46;02:41:21.559000;01:23:37;01:23:59.807000;00:41:27;00:41:48.826000;00:22:19;00:22:42.836000;00:22:30;00:23:08.711000
02:45:08;02:45:43.733000;01:39:29;01:39:51.919000;00:41:34;00:41:55.933000;00:22:19;00:22:42.952000;00:27:36;00:28:14.901000
02:45:35;02:46:10.907000;01:34:14;01:34:37.030000;00:41:34;00:41:56.040000;00:22:21;00:22:45.069000;00:18:42;00:19:21.091000
02:46:14;02:46:50.082000;01:27:51;01:28:14.142000;00:41:36;00:41:58.147000;00:22:26;00:22:50.186000;00:25:19;00:25:58.281000
02:46:58;02:47:34.256000;01:18:00;01:18:23.254000;00:41:38;00:42:00.253000;00:22:37;00:23:01.303000;00:21:06;00:21:45.470000
02:48:53;02:49:29.430000;01:22:14;01:22:37.366000;00:41:40;00:42:02.360000;00:22:37;00:23:01.420000;00:31:42;00:32:21.660000
02:49:02;02:49:38.605000;01:29:33;01:29:56.478000;00:41:42;00:42:04.467000;00:22:37;00:23:01.537000;00:15:49;00:16:28.850000
02:49:07;02:49:43.779000;01:28:50;01:29:13.589000;00:41:41;00:42:03.574000;00:22:40;00:23:04.653000;00:26:55;00:27:35.040000
02:50:02;02:50:38.953000;01:31:54;01:32:17.701000;00:41:43;00:42:05.681000;00:22:42;00:23:06.770000;00:16:00;00:16:40.229000
02:50:29;02:51:06.128000;01:17:02;01:17:25.813000;00:41:44;00:42:06.788000;00:22:44;00:23:08.887000;00:25:16;00:25:56.419000
02:50:58;02:51:35.302000;01:20:42;01:21:05.925000;00:41:45;00:42:07.895000;00:22:44;00:23:09.004000;00:15:49;00:16:29.609000
02:51:09;02:51:46.476000;01:30:21;01:30:45.037000;00:41:50;00:42:13.002000;00:22:44;00:23:09.121000;00:26:49;00:27:29.799000
02:53:12;02:53:49.651000;01:22:53;01:23:17.148000;00:41:50;00:42:13.109000;00:22:27;00:22:52.238000;00:26:48;00:27:28.989000
02:53:30;02:54:07.825000;01:37:10;01:37:34.260000;00:41:51;00:42:14.216000;00:22:39;00:23:04.355000;00:21:01;00:21:42.178000
02:55:27;02:56:04.999000;01:58:31;01:58:55.372000;00:41:52;00:42:15.323000;00:22:45;00:23:10.471000;00:26:48;00:27:29.368000
02:56:17;02:56:55.173000;01:58:06;01:58:30.484000;00:41:53;00:42:16.430000;00:22:47;00:23:12.588000;00:21:10;00:21:51.558000
02:57:45;02:58:23.348000;01:23:02;01:23:26.596000;00:41:55;00:42:18.537000;00:22:26;00:22:51.705000;00:17:29;00:18:10.748000
02:58:44;02:59:22.522000;01:16:23;01:16:47.707000;00:41:55;00:42:18.644000;00:22:45;00:23:10.822000;00:20:20;00:21:01.937000
02:59:11;02:59:49.696000;01:22:51;01:23:15.819000;00:41:56;00:42:19.751000;00:22:46;00:23:11.939000;00:19:29;00:20:11.127000
02:59:20;02:59:58.871000;01:26:07;01:26:31.931000;00:41:58;00:42:21.858000;00:22:47;00:23:13.056000;00:26:49;00:27:31.317000
03:02:16;03:02:55.045000;01:20:15;01:20:40.043000;00:41:58;00:42:21.965000;00:22:45;00:23:11.172000;00:24:02;00:24:44.507000
03:02:49;03:03:28.219000;01:50:41;01:51:06.155000;00:41:58;00:42:22.072000;00:22:45;00:23:11.289000;00:22:14;00:22:56.696000
03:07:42;03:08:21.394000;02:19:06;02:19:31.266000;00:41:59;00:42:23.179000;00:22:48;00:23:14.406000;00:24:13;00:24:55.886000
03:08:51;03:09:30.568000;02:25:58;02:26:23.378000;00:41:59;00:42:23.286000;00:22:49;00:23:15.523000;00:27:30;00:28:13.076000
03:10:40;03:11:19.742000;01:26:33;01:26:58.490000;00:41:59;00:42:23.393000;00:22:50;00:23:16.640000;00:24:01;00:24:44.266000
03:14:35;03:15:14.917000;01:26:04;01:26:29.602000;00:42:05;00:42:29.500000;00:22:48;00:23:14.757000;00:24:12;00:24:55.455000
03:19:02;03:19:42.091000;01:25:47;01:26:12.714000;00:42:08;00:42:32.607000;00:22:50;00:23:16.873000;00:22:58;00:23:41.645000
03:21:38;03:22:18.265000;01:19:16;01:19:41.825000;00:42:11;00:42:35.714000;00:22:51;00:23:17.990000;00:27:30;00:28:13.835000
03:26:03;03:26:43.439000;01:26:43;01:27:08.937000;00:42:22;00:42:46.821000;00:22:51;00:23:18.107000;00:22:57;00:23:41.025000
03:32:01;03:32:41.614000;01:18:50;01:19:16.049000;00:42:23;00:42:47.928000;00:22:54;00:23:21.224000;00:24:10;00:24:54.214000
03:35:22;03:36:02.788000;01:36:14;01:36:40.161000;00:42:25;00:42:50.035000;00:22:55;00:23:22.341000;00:24:23;00:25:07.404000
04:30:20;04:31:00.962000;01:32:56;01:33:22.273000;00:42:25;00:42:50.142000;00:22:55;00:23:22.458000;00:22:30;00:23:14.594000
04:47:51;04:48:32.137000;01:46:50;01:47:16.384000;00:42:26;00:42:51.249000;00:23:02;00:23:29.574000;00:28:20;00:29:04.784000
02:28:55;02:29:36.311000;01:13:17;01:13:43.496000;00:42:28;00:42:53.356000;00:23:01;00:23:28.691000;00:19:01;00:19:45.973000
02:36:03;02:36:44.485000;01:36:34;01:37:00.608000;00:42:28;00:42:53.463000;00:23:02;00:23:29.808000;00:23:55;00:24:40.163000
02:36:22;02:37:03.660000;01:22:21;01:22:47.720000;00:42:28;00:42:53.570000;00:23:00;00:23:27.925000;00:18:11;00:18:56.353000
02:36:26;02:37:07.834000;01:27:42;01:28:08.832000;00:42:29;00:42:54.677000;00:23:00;00:23:28.042000;00:19:43;00:20:28.543000
02:37:01;02:37:43.008000;01:33:14;01:33:40.943000;00:42:30;00:42:55.784000;00:23:03;00:23:31.159000;00:28:20;00:29:05.733000
02:39:50;02:40:32.183000;01:22:30;01:22:57.055000;00:42:33;00:42:58.891000;00:23:03;00:23:31.276000;00:19:47;00:20:32.922000
02:41:12;02:41:54.357000;01:24:16;01:24:43.167000;00:42:33;00:42:58.998000;00:23:04;00:23:32.392000;00:24:11;00:24:57.112000
02:42:48;02:43:30.531000;01:18:33;01:19:00.279000;00:42:35;00:43:01.105000;00:23:04;00:23:32.509000;00:23:45;00:24:31.302000
02:44:26;02:45:08.705000;01:28:29;01:28:56.391000;00:42:38;00:43:04.212000;00:22:56;00:23:24.626000;00:16:43;00:17:29.492000
02:44:54;02:45:36.880000;02:15:09;02:15:36.502000;00:42:39;00:43:05.319000;00:23:05;00:23:33.743000;00:12:20;00:13:06.681000
02:45:19;02:46:02.054000;02:45:28;02:45:55.614000;00:42:39;00:43:05.426000;00:23:05;00:23:33.860000;00:11:15;00:12:01.871000
02:51:47;02:52:30.228000;01:29:21;01:29:48.726000;00:42:40;00:43:06.533000;00:22:57;00:23:25.977000;00:24:23;00:25:10.061000
02:53:46;02:54:29.403000;02:10:29;02:10:56.838000;00:42:41;00:43:07.640000;00:22:58;00:23:27.093000;00:21:46;00:22:33.251000
02:57:41;02:58:24.577000;01:40:49;01:41:16.950000;00:42:44;00:43:10.747000;00:23:04;00:23:33.210000;00:16:42;00:17:29.440000
02:59:17;03:00:00.751000;01:26:57;01:27:25.061000;00:42:45;00:43:11.854000;00:23:05;00:23:34.327000;00:14:59;00:15:46.630000
03:01:09;03:01:52.926000;01:20:11;01:20:39.173000;00:42:47;00:43:13.961000;00:23:06;00:23:35.444000;00:24:12;00:24:59.820000
03:03:07;03:03:51.100000;01:30:15;01:30:43.285000;00:42:46;00:43:13.068000;00:23:26;00:23:55.561000;00:20:27;00:21:15.010000
03:10:13;03:10:57.274000;02:48:19;02:48:47.397000;00:42:47;00:43:14.175000;00:23:27;00:23:56.678000;00:14:40;00:15:28.199000
03:14:39;03:15:23.449000;01:19:46;01:20:14.509000;00:42:49;00:43:16.282000;00:23:27;00:23:56.794000;00:15:22;00:16:10.389000
03:15:31;03:16:15.623000;01:21:25;01:21:53.620000;00:42:50;00:43:17.389000;00:23:05;00:23:34.911000;00:22:33;00:23:21.579000
03:21:04;03:21:48.797000;01:37:10;01:37:38.732000;00:42:50;00:43:17.496000;00:23:12;00:23:42.028000;00:14:39;00:15:27.769000
03:38:46;03:39:30.971000;01:44:32;01:45:00.844000;00:42:51;00:43:18.603000;00:23:16;00:23:46.145000;00:30:24;00:31:12.958000
03:43:59;03:44:44.146000;01:25:14;01:25:42.956000;00:42:53;00:43:20.710000;00:23:07;00:23:37.262000;00:24:12;00:25:01.148000
04:04:22;04:05:07.320000;02:36:44;02:37:13.068000;00:42:54;00:43:21.817000;00:23:15;00:23:45.379000;00:15:28;00:16:17.338000
04:40:35;04:41:20.494000;01:22:18;01:22:47.179000;00:42:55;00:43:22.924000;00:23:16;00:23:46.496000;00:24:12;00:25:01.528000
05:24:03;05:24:48.669000;01:42:06;01:42:35.291000;00:42:55;00:43:23.031000;00:23:18;00:23:48.612000;00:22:34;00:23:23.718000
05:30:33;05:31:18.843000;01:34:12;01:34:41.403000;00:42:57;00:43:25.138000;00:23:22;00:23:52.729000;00:23:28;00:24:17.907000
02:31:13;02:31:59.017000;01:21:19;01:21:48.515000;00:42:58;00:43:26.245000;00:23:23;00:23:53.846000;00:23:01;00:23:51.097000
02:37:46;02:38:32.192000;01:47:36;01:48:05.627000;00:42:59;00:43:27.352000;00:23:23;00:23:53.963000;00:23:24;00:24:14.287000
02:38:03;02:38:49.366000;01:25:26;01:25:55.738000;00:42:59;00:43:27.459000;00:23:20;00:23:51.080000;00:15:52;00:16:42.477000
02:39:16;02:40:02.540000;01:29:03;01:29:32.850000;00:43:01;00:43:29.566000;00:23:21;00:23:52.197000;00:23:03;00:23:53.666000
02:42:36;02:43:22.715000;01:23:14;01:23:43.962000;00:43:02;00:43:30.673000;00:23:27;00:23:58.313000;00:20:57;00:21:47.856000
02:44:03;02:44:49.889000;01:21:09;01:21:39.074000;00:43:04;00:43:32.780000;00:23:28;00:23:59.430000;00:21:24;00:22:15.046000
02:46:42;02:47:29.063000;01:34:29;01:34:59.186000;00:43:04;00:43:32.887000;00:23:22;00:23:53.547000;00:15:11;00:16:02.236000
02:47:17;02:48:04.237000;01:41:00;01:41:30.297000;00:43:05;00:43:33.994000;00:23:12;00:23:43.664000;00:19:43;00:20:34.425000
02:47:28;02:48:15.412000;01:32:43;01:33:13.409000;00:43:05;00:43:34.101000;00:23:18;00:23:49.781000;00:28:17;00:29:08.615000
02:47:44;02:48:31.586000;01:24:57;01:25:27.521000;00:43:06;00:43:35.208000;00:23:19;00:23:50.898000;00:20:49;00:21:40.805000
02:49:39;02:50:26.760000;01:30:21;01:30:51.633000;00:43:05;00:43:34.315000;00:23:08;00:23:40.014000;00:15:52;00:16:43.995000
02:50:34;02:51:21.935000;01:32:23;01:32:53.745000;00:43:05;00:43:34.422000;00:23:16;00:23:48.131000;00:20:51;00:21:43.184000
02:50:34;02:51:22.109000;01:17:46;01:18:16.856000;00:43:05;00:43:34.529000;00:23:07;00:23:39.248000;00:23:22;00:24:14.374000
02:53:42;02:54:30.283000;01:25:50;01:26:20.968000;00:43:08;00:43:37.636000;00:23:12;00:23:44.365000;00:26:16;00:27:08.564000
02:56:49;02:57:37.458000;01:27:32;01:28:03.080000;00:43:09;00:43:38.743000;00:23:18;00:23:50.482000;00:26:18;00:27:10.754000
02:58:30;02:59:18.632000;01:27:00;01:27:31.192000;00:43:09;00:43:38.850000;00:23:28;00:24:00.599000;00:17:47;00:18:39.943000
02:58:59;02:59:47.806000;01:32:51;01:33:22.304000;00:43:09;00:43:38.957000;00:23:29;00:24:01.716000;00:15:53;00:16:46.133000
02:59:57;03:00:45.981000;01:35:33;01:36:04.415000;00:43:10;00:43:40.064000;00:23:29;00:24:01.832000;00:21:54;00:22:47.323000
03:03:44;03:04:33.155000;01:36:20;01:36:51.527000;00:43:11;00:43:41.171000;00:23:38;00:24:10.949000;00:17:47;00:18:40.513000
03:05:30;03:06:19.329000;02:48:18;02:48:49.639000;00:43:13;00:43:43.278000;00:23:40;00:24:13.066000;00:28:38;00:29:31.703000
03:18:38;03:19:27.503000;01:36:24;01:36:55.751000;00:43:14;00:43:44.385000;00:23:28;00:24:01.183000;00:23:40;00:24:33.892000
03:29:17;03:30:06.678000;01:21:57;01:22:28.862000;00:43:14;00:43:44.492000;00:23:30;00:24:03.300000;00:24:19;00:25:13.082000
03:40:24;03:41:13.852000;01:33:00;01:33:31.974000;00:43:16;00:43:46.599000;00:23:35;00:24:08.417000;00:24:31;00:25:25.272000
03:41:24;03:42:14.026000;02:04:40;02:05:12.086000;00:43:17;00:43:47.706000;00:23:40;00:24:13.533000;00:23:26;00:24:20.462000
02:33:32;02:34:22.201000;01:31:48;01:32:20.198000;00:43:18;00:43:48.813000;00:23:40;00:24:13.650000;00:24:30;00:25:24.651000
02:35:25;02:36:15.375000;01:48:26;01:48:58.310000;00:43:20;00:43:50.920000;00:23:48;00:24:21.767000;00:28:43;00:29:37.841000
02:38:38;02:39:28.549000;01:26:06;01:26:38.421000;00:43:21;00:43:52.027000;00:23:53;00:24:26.884000;00:24:32;00:25:27.031000
02:46:34;02:47:24.724000;01:40:27;01:40:59.533000;00:43:22;00:43:53.134000;00:23:31;00:24:05.001000;00:27:57;00:28:52.221000
02:47:32;02:48:22.898000;01:22:36;01:23:08.645000;00:43:23;00:43:54.240000;00:23:43;00:24:17.118000;00:27:31;00:28:26.410000
02:47:47;02:48:38.072000;01:22:41;01:23:13.757000;00:43:23;00:43:54.347000;00:23:50;00:24:24.234000;00:28:39;00:29:34.600000
02:48:51;02:49:42.247000;01:42:23;01:42:55.869000;00:43:26;00:43:57.454000;00:23:34;00:24:08.351000;00:24:15;00:25:10.790000
02:49:23;02:50:14.421000;01:35:22;01:35:54.980000;00:43:28;00:43:59.561000;00:23:42;00:24:16.468000;00:17:58;00:18:53.980000
02:49:31;02:50:22.595000;01:28:48;01:29:21.092000;00:43:28;00:43:59.668000;00:23:48;00:24:22.585000;00:23:26;00:24:22.169000
02:49:32;02:50:23.769000;01:52:55;01:53:28.204000;00:43:32;00:44:03.775000;00:23:49;00:24:23.702000;00:12:39;00:13:35.359000
02:51:26;02:52:17.944000;01:26:51;01:27:24.316000;00:43:32;00:44:03.882000;00:23:52;00:24:26.819000;00:28:46;00:29:42.549000
02:51:32;02:52:24.118000;01:37:50;01:38:23.428000;00:43:33;00:44:04.989000;00:23:30;00:24:04.935000;00:16:28;00:17:24.739000
02:54:03;02:54:55.292000;01:27:57;01:28:30.539000;00:43:33;00:44:05.096000;00:23:57;00:24:32.052000;00:21:55;00:22:51.928000
02:58:44;02:59:36.467000;01:28:39;01:29:12.651000;00:43:36;00:44:08.203000;00:23:31;00:24:06.169000;00:16:27;00:17:24.118000
02:59:06;02:59:58.641000;01:30:38;01:31:11.763000;00:43:36;00:44:08.310000;00:23:31;00:24:06.286000;00:21:40;00:22:37.308000
03:08:07;03:08:59.815000;01:50:30;01:51:03.875000;00:43:37;00:44:09.417000;00:23:33;00:24:08.403000;00:13:19;00:14:16.498000
03:14:57;03:15:49.990000;01:20:17;01:20:50.987000;00:43:40;00:44:12.524000;00:23:46;00:24:21.520000;00:29:41;00:30:38.688000
03:33:31;03:34:24.164000;01:20:27;01:21:01.098000;00:43:41;00:44:13.631000;00:23:49;00:24:24.637000;00:29:40;00:30:37.877000
03:35:56;03:36:49.338000;01:30:00;01:30:34.210000;00:43:43;00:44:15.738000;00:23:54;00:24:29.753000;00:36:31;00:37:29.067000
02:40:13;02:41:06.513000;02:06:45;02:07:19.322000;00:43:43;00:44:15.845000;00:23:54;00:24:29.870000;00:30:20;00:31:18.257000
02:40:57;02:41:50.687000;01:25:52;01:26:26.434000;00:43:44;00:44:16.952000;00:23:56;00:24:31.987000;00:13:08;00:14:06.447000
02:44:16;02:45:09.861000;01:19:18;01:19:52.546000;00:43:45;00:44:18.059000;00:23:50;00:24:26.104000;00:16:27;00:17:25.636000
02:44:52;02:45:46.035000;01:39:47;01:40:21.657000;00:43:45;00:44:18.166000;00:23:55;00:24:31.221000;00:25:26;00:26:24.826000
02:44:54;02:45:48.210000;04:10:42;04:11:16.769000;00:43:45;00:44:18.273000;00:23:57;00:24:33.338000;00:17:19;00:18:18.016000
02:46:44;02:47:38.384000;01:25:06;01:25:40.881000;00:43:45;00:44:18.380000;00:23:58;00:24:34.454000;00:17:18;00:18:17.206000
02:48:22;02:49:16.558000;01:26:24;01:26:58.993000;00:43:48;00:44:21.487000;00:23:31;00:24:07.571000;00:42:23;00:43:22.395000
02:49:00;02:49:54.733000;02:25:15;02:25:50.105000;00:43:49;00:44:22.594000;00:23:43;00:24:19.688000;00:22:58;00:23:57.585000
02:52:25;02:53:19.907000;02:30:43;02:31:18.216000;00:43:49;00:44:22.701000;00:23:44;00:24:20.805000;00:33:46;00:34:45.775000
02:53:39;02:54:34.081000;01:27:45;01:28:20.328000;00:43:50;00:44:23.808000;00:23:58;00:24:34.922000;00:12:15;00:13:14.965000
02:53:44;02:54:39.256000;01:21:55;01:22:30.440000;00:43:50;00:44:23.915000;00:23:59;00:24:36.039000;00:14:55;00:15:55.154000
02:57:09;02:58:04.430000;01:27:35;01:28:10.552000;00:43:53;00:44:27.022000;00:24:04;00:24:41.155000;00:42:28;00:43:28.344000
02:57:29;02:58:24.604000;01:55:24;01:55:59.664000;00:43:53;00:44:27.129000;00:23:58;00:24:35.272000;00:28:43;00:29:43.534000
02:58:09;02:59:04.779000;01:31:31;01:32:06.775000;00:43:54;00:44:28.236000;00:23:59;00:24:36.389000;00:23:53;00:24:53.724000
02:58:42;02:59:37.953000;01:28:37;01:29:12.887000;00:43:54;00:44:28.343000;00:24:03;00:24:40.506000;00:25:07;00:26:07.913000
03:00:39;03:01:35.127000;01:18:56;01:19:31.999000;00:43:55;00:44:29.450000;00:24:04;00:24:41.623000;00:21:59;00:23:00.103000
03:00:59;03:01:55.302000;01:25:34;01:26:10.111000;00:43:56;00:44:30.557000;00:23:59;00:24:36.740000;00:22:56;00:23:57.293000
03:03:13;03:04:09.476000;01:35:58;01:36:34.223000;00:43:56;00:44:30.664000;00:24:05;00:24:42.857000;00:42:22;00:43:23.483000
03:05:59;03:06:55.650000;01:22:57;01:23:33.334000;00:43:59;00:44:33.771000;00:24:06;00:24:43.973000;00:24:53;00:25:54.673000
03:08:46;03:09:42.824000;01:26:34;01:27:10.446000;00:44:01;00:44:35.878000;00:25:28;00:26:06.090000;00:25:06;00:26:07.862000
03:10:19;03:11:15.999000;01:21:00;01:21:36.558000;00:44:01;00:44:35.985000;00:25:28;00:26:06.207000;00:33:44;00:34:46.052000
03:12:00;03:12:57.173000;01:22:19;01:22:55.670000;00:44:02;00:44:37.092000;00:25:28;00:26:06.324000;00:32:30;00:33:32.242000
03:15:41;03:16:38.347000;01:27:57;01:28:33.782000;00:44:02;00:44:37.199000;00:24:00;00:24:38.441000;00:22:55;00:23:57.432000
04:14:30;04:15:27.522000;01:36:11;01:36:47.893000;00:44:05;00:44:40.306000;00:24:00;00:24:38.558000;00:25:41;00:26:43.621000
02:37:25;02:38:22.696000;01:24:45;01:25:22.005000;00:44:06;00:44:41.413000;00:24:01;00:24:39.674000;00:24:57;00:25:59.811000
02:42:08;02:43:05.870000;01:27:53;01:28:30.117000;00:44:06;00:44:41.520000;00:24:07;00:24:45.791000;00:24:51;00:25:54.001000
02:42:17;02:43:15.045000;01:32:20;01:32:57.229000;00:44:08;00:44:43.627000;00:24:08;00:24:46.908000;00:33:44;00:34:47.191000
02:47:58;02:48:56.219000;01:33:52;01:34:29.341000;00:44:09;00:44:44.734000;00:25:26;00:26:05.025000;00:33:41;00:34:44.380000
02:48:09;02:49:07.393000;01:30:22;01:30:59.452000;00:44:09;00:44:44.841000;00:25:27;00:26:06.142000;00:14:39;00:15:42.570000
02:48:39;02:49:37.568000;01:21:03;01:21:40.564000;00:44:09;00:44:44.948000;00:26:07;00:26:46.259000;00:21:59;00:23:02.760000
02:48:43;02:49:41.742000;01:21:57;01:22:34.676000;00:44:10;00:44:46.055000;00:24:08;00:24:47.375000;00:22:26;00:23:29.950000
02:48:43;02:49:41.916000;01:28:18;01:28:55.788000;00:44:10;00:44:46.162000;00:25:29;00:26:08.492000;00:22:26;00:23:30.139000
02:50:24;02:51:23.090000;01:39:35;01:40:12.900000;00:44:11;00:44:47.269000;00:25:32;00:26:11.609000;00:22:37;00:23:41.329000
02:52:26;02:53:25.265000;01:22:17;01:22:55.011000;00:44:12;00:44:48.376000;00:25:32;00:26:11.726000;00:25:40;00:26:44.519000
02:52:39;02:53:38.439000;01:20:39;01:21:17.123000;00:44:12;00:44:48.483000;00:25:32;00:26:11.843000;00:29:17;00:30:21.709000
02:53:19;02:54:18.613000;02:15:42;02:16:20.235000;00:44:13;00:44:49.590000;00:26:05;00:26:44.960000;00:14:36;00:15:40.898000
02:53:56;02:54:55.788000;01:44:56;01:45:34.347000;00:44:12;00:44:48.697000;00:26:06;00:26:46.076000;00:23:35;00:24:40.088000
02:54:50;02:55:49.962000;01:23:57;01:24:35.459000;00:44:14;00:44:50.804000;00:25:26;00:26:06.193000;00:20:34;00:21:39.278000
02:54:54;02:55:54.136000;01:42:38;01:43:16.570000;00:44:15;00:44:51.911000;00:26:07;00:26:47.310000;00:15:24;00:16:29.468000
02:55:12;02:56:12.311000;01:21:09;01:21:47.682000;00:44:16;00:44:53.018000;00:25:29;00:26:09.427000;00:22:17;00:23:22.658000
02:55:21;02:56:21.485000;01:42:41;01:43:19.794000;00:44:16;00:44:53.125000;00:25:30;00:26:10.544000;00:25:31;00:26:36.847000
02:55:44;02:56:44.659000;01:18:46;01:19:24.906000;00:44:16;00:44:53.232000;00:26:03;00:26:43.661000;00:25:24;00:26:30.037000
02:55:54;02:56:54.834000;01:26:05;01:26:44.018000;00:44:19;00:44:56.339000;00:26:03;00:26:43.778000;00:22:18;00:23:24.227000
02:56:43;02:57:44.008000;01:37:30;01:38:09.129000;00:44:19;00:44:56.446000;00:26:04;00:26:44.894000;00:25:24;00:26:30.417000
02:57:13;02:58:14.182000;01:17:46;01:18:25.241000;00:44:19;00:44:56.553000;00:26:10;00:26:51.011000;00:23:45;00:24:51.606000
02:57:31;02:58:32.356000;01:50:13;01:50:52.353000;00:44:22;00:44:59.660000;00:25:12;00:25:53.128000;00:24:15;00:25:21.796000
02:58:23;02:59:24.531000;01:34:57;01:35:36.465000;00:44:23;00:45:00.767000;00:25:33;00:26:14.245000;00:26:56;00:28:02.986000
02:58:43;02:59:44.705000;01:35:22;01:36:01.577000;00:44:23;00:45:00.874000;00:25:33;00:26:14.362000;00:30:38;00:31:45.176000
02:58:44;02:59:45.879000;01:26:01;01:26:40.688000;00:44:23;00:45:00.981000;00:24:09;00:24:50.479000;00:20:53;00:22:00.365000
02:58:49;02:59:51.054000;01:25:23;01:26:02.800000;00:44:24;00:45:02.088000;00:25:09;00:25:50.595000;00:20:04;00:21:11.555000
02:58:56;02:59:58.228000;01:21:43;01:22:22.912000;00:44:24;00:45:02.195000;00:25:09;00:25:50.712000;00:26:58;00:28:05.745000
02:59:02;03:00:04.402000;01:46:45;01:47:25.024000;00:44:25;00:45:03.302000;00:25:11;00:25:52.829000;00:20:58;00:22:05.935000
02:59:39;03:00:41.577000;01:32:16;01:32:56.136000;00:44:26;00:45:04.409000;00:25:21;00:26:02.946000;00:15:15;00:16:23.124000
03:02:30;03:03:32.751000;02:09:00;02:09:40.247000;00:44:26;00:45:04.516000;00:25:24;00:26:06.063000;00:21:01;00:22:09.314000
